account_id,customer_id,Account_type,currency_code,current_balance,available_balance,hold_amount,minimum_balance,Interest_rate,routing_number,Opened_date
500785,3807571,Savings,USD,808403.89,752437.69,55966.2,100,0.0463,105104488,2022-03-14
204682,4294674,Savings,USD,994275.4,913631.46,80643.94,100,0.0204,540886972,2023-07-31
881999,5782985,Checking,USD,66963.13,66806.26,156.87,0,0.011,679277621,2023-08-23
498957,8199919,Checking,USD,846799.92,838990.49,7809.43,0,0.0135,460721855,2022-01-11
684146,9095972,Savings,USD,444503.22,432253.45,12249.77,100,0.0217,497022399,2024-08-26
571570,6763353,Savings,USD,426456.39,406614.63,19841.76,100,0.0269,220187832,2021-04-26
808856,2451159,Savings,USD,983600.21,899728.56,83871.65,100,0.0298,777268683,2019-11-28
475454,9070726,Checking,USD,370970.62,355999.0,14971.62,0,0.0102,731306416,2023-01-02
823076,1003092,Checking,USD,600581.6,576491.24,24090.36,0,0.0156,879663505,2021-08-15
735448,8861894,Savings,USD,802576.57,801959.19,617.38,100,0.0385,389445694,2021-04-23
827220,9499097,Checking,USD,319278.16,304073.44,15204.72,0,0.0162,269580149,2020-01-31
136896,2876088,Savings,USD,795872.08,724719.72,71152.36,100,0.0208,783058630,2024-11-06
868154,6084824,Checking,USD,321826.04,293628.69,28197.35,0,0.0165,268212996,2024-09-15
650020,1274903,Savings,USD,147820.3,136142.34,11677.96,100,0.0241,937933213,2020-08-11
889069,3393367,Savings,USD,98215.77,91658.25,6557.52,100,0.03,334992932,2020-12-13
347226,5774244,Savings,USD,484692.76,484209.09,483.67,100,0.0219,912324497,2021-02-21
118198,4362481,Checking,USD,281196.39,259388.22,21808.17,0,0.0195,944367412,2020-04-19
522276,9369901,Checking,USD,527536.84,505641.55,21895.29,0,0.0148,519103649,2022-04-19
806860,3470821,Savings,USD,48489.58,46708.99,1780.59,100,0.0409,376069631,2020-09-12
323287,6228876,Savings,USD,460323.96,432007.45,28316.51,100,0.0333,194072327,2024-09-06
433028,3979456,Checking,USD,731783.65,679210.19,52573.46,0,0.0134,587586436,2023-01-26
730302,9697177,Savings,USD,171213.98,155262.4,15951.58,100,0.0425,528816484,2023-08-16
913179,6727630,Savings,USD,988109.54,971780.89,16328.65,100,0.0328,296745254,2021-07-18
111292,1711061,Savings,USD,125720.24,124629.96,1090.28,100,0.0311,677673048,2020-06-08
737231,8593433,Savings,USD,175680.18,160338.95,15341.23,100,0.0489,159288902,2023-09-23
935035,5711716,Savings,USD,111114.12,110690.01,424.11,100,0.043,487730576,2020-09-02
940876,5103136,Checking,USD,794619.96,730257.56,64362.4,0,0.0109,668110349,2021-07-01
146372,6379322,Checking,USD,564553.53,519718.71,44834.82,0,0.0122,786319137,2022-07-15
624946,5127946,Savings,USD,394896.23,381689.38,13206.85,100,0.0245,514425826,2020-06-19
849161,9505720,Checking,USD,736609.55,669133.5,67476.05,0,0.0191,637611402,2024-09-03
962869,9523010,Savings,USD,177607.87,172467.12,5140.75,100,0.0306,657145520,2022-01-31
996324,4841380,Savings,USD,626071.71,622819.96,3251.75,100,0.0375,194180356,2023-02-22
753963,4246041,Checking,USD,864667.28,832417.62,32249.66,0,0.0122,366607919,2023-06-25
725741,8546440,Checking,USD,277278.24,261295.91,15982.33,0,0.0121,361513074,2020-08-06
679017,3618293,Checking,USD,525838.46,480268.73,45569.73,0,0.0108,742086123,2021-03-20
343529,6609335,Checking,USD,440279.8,425365.45,14914.35,0,0.0102,483278319,2024-04-09
356169,8898223,Savings,USD,802767.07,773574.57,29192.5,100,0.0415,534355627,2024-01-01
638028,1899446,Checking,USD,841637.98,780521.81,61116.17,0,0.0177,269315957,2021-10-02
730353,1674944,Checking,USD,956025.19,879209.64,76815.55,0,0.014,503200461,2022-03-10
139413,3523914,Checking,USD,896164.92,835847.43,60317.49,0,0.0195,704352933,2021-12-14
566934,2709159,Savings,USD,353307.94,344231.41,9076.53,100,0.0314,900583101,2020-01-07
569553,6874423,Checking,USD,344123.11,336638.78,7484.33,0,0.0194,417581802,2021-10-21
167952,2654126,Savings,USD,48682.0,44313.79,4368.21,100,0.0375,746234582,2020-06-29
819348,5017236,Savings,USD,264283.67,246863.75,17419.92,100,0.0345,467009151,2023-02-19
325549,9484834,Checking,USD,14042.56,12737.09,1305.47,0,0.0166,230640403,2019-12-28
932642,4848123,Savings,USD,739221.1,674871.9,64349.2,100,0.0312,107798753,2022-03-06
607601,6686294,Checking,USD,364084.95,344412.03,19672.92,0,0.0151,712428410,2022-07-26
972515,6805894,Checking,USD,954649.56,939779.5,14870.06,0,0.0102,125874723,2021-01-18
993737,3493844,Checking,USD,482887.22,472824.69,10062.53,0,0.0188,682221438,2023-06-28
777545,6663941,Checking,USD,294857.16,276147.52,18709.64,0,0.0198,997801182,2023-06-02
549693,5878842,Savings,USD,883675.91,812452.6,71223.31,100,0.0409,706307060,2020-11-14
910903,7975554,Checking,USD,692867.83,624159.86,68707.97,0,0.0187,142346831,2020-11-22
905637,2191492,Checking,USD,841601.7,824406.41,17195.29,0,0.01,424489386,2023-03-12
906489,2939932,Savings,USD,920273.66,866656.21,53617.45,100,0.0467,336775540,2020-08-11
156347,5714350,Savings,USD,723940.78,681373.27,42567.51,100,0.0275,732387369,2024-09-18
165400,4921009,Savings,USD,906019.0,864292.81,41726.19,100,0.0284,423625804,2023-07-03
840646,6883585,Checking,USD,723973.84,676099.92,47873.92,0,0.0195,352553239,2021-04-14
713503,8935224,Checking,USD,64104.51,59309.77,4794.74,0,0.0159,442517155,2020-05-27
439783,1508681,Checking,USD,753164.34,750719.73,2444.61,0,0.0127,676711460,2023-09-20
667521,8230898,Savings,USD,339090.73,323363.87,15726.86,100,0.0259,364789680,2023-11-07
300608,4790642,Checking,USD,504472.11,471984.55,32487.56,0,0.0145,144513788,2023-02-26
905875,2173719,Checking,USD,457714.38,417954.15,39760.23,0,0.0159,235275581,2024-02-13
508718,2249153,Checking,USD,859329.01,822437.41,36891.6,0,0.0129,244340475,2019-11-16
219007,5026736,Savings,USD,655357.84,641986.4,13371.44,100,0.0381,124272102,2022-12-11
105006,4508597,Checking,USD,429839.64,419077.61,10762.03,0,0.0174,187510371,2020-07-24
380322,4279663,Checking,USD,166778.7,152094.16,14684.54,0,0.0193,916481608,2020-05-29
720636,7919494,Savings,USD,679090.75,614335.56,64755.19,100,0.0342,967171456,2024-06-10
535611,7215354,Savings,USD,480442.39,478617.75,1824.64,100,0.0345,896613787,2020-12-27
802979,5558118,Checking,USD,89260.39,87403.4,1856.99,0,0.0111,288518719,2021-09-06
630640,9823184,Checking,USD,817501.5,766081.03,51420.47,0,0.0138,738887196,2021-02-17
491413,1571140,Savings,USD,53963.81,52245.27,1718.54,100,0.0208,318855907,2024-10-01
180771,7828745,Savings,USD,669960.21,628930.1,41030.11,100,0.0298,861249708,2020-11-13
655250,2758566,Checking,USD,425450.54,395125.6,30324.94,0,0.0129,804834501,2020-04-23
686856,1586722,Savings,USD,767675.05,694901.99,72773.06,100,0.049,998615981,2022-08-01
791531,5205384,Savings,USD,491879.83,460586.01,31293.82,100,0.0415,705596411,2021-12-24
266649,8965851,Savings,USD,209541.31,208149.31,1392.0,100,0.0486,190025145,2023-08-22
124469,8811844,Checking,USD,4801.31,4435.84,365.47,0,0.0136,416843446,2020-09-05
792938,9837623,Checking,USD,15806.76,14355.44,1451.32,0,0.0162,735321515,2020-12-16
400897,5706743,Savings,USD,478859.92,442577.47,36282.45,100,0.0418,404729491,2020-12-30
631163,9389583,Checking,USD,91139.31,82756.13,8383.18,0,0.0163,598664314,2024-06-27
338115,6498598,Checking,USD,606890.67,606431.31,459.36,0,0.0138,561404813,2021-03-18
152399,1681666,Checking,USD,668088.1,647132.29,20955.81,0,0.0158,448668693,2023-12-31
674683,6341701,Checking,USD,518317.13,509858.24,8458.89,0,0.0171,312577335,2020-09-08
598775,3033399,Savings,USD,871831.97,813189.28,58642.69,100,0.0368,249102845,2019-11-20
113983,7059563,Savings,USD,252239.77,237170.04,15069.73,100,0.0336,654390070,2024-02-21
935250,4764716,Checking,USD,192620.2,182114.48,10505.72,0,0.017,405077497,2023-11-22
452490,9214624,Checking,USD,675130.12,619705.86,55424.26,0,0.0104,940455890,2023-10-05
308859,2784071,Checking,USD,227658.14,219565.75,8092.39,0,0.0133,291774985,2024-03-15
457012,7228229,Savings,USD,446649.15,420253.53,26395.62,100,0.0391,135999926,2020-09-09
520664,4377699,Checking,USD,536179.0,513315.37,22863.63,0,0.0126,664621643,2021-04-15
127216,2957033,Savings,USD,265031.46,260563.57,4467.89,100,0.04,927109812,2020-09-07
544771,3546156,Checking,USD,230514.97,212565.86,17949.11,0,0.019,442136042,2023-09-02
370095,4362481,Checking,USD,480761.65,433478.66,47282.99,0,0.0172,830282666,2022-09-30
498178,1040981,Savings,USD,120409.27,109081.38,11327.89,100,0.0471,730329263,2023-08-16
291493,2222822,Checking,USD,632054.86,614421.73,17633.13,0,0.013,228046452,2022-01-10
620732,9480850,Checking,USD,314952.18,311561.51,3390.67,0,0.0179,971252809,2024-10-27
223947,8521042,Savings,USD,767426.45,746380.33,21046.12,100,0.0267,977506922,2023-08-19
914346,1687148,Savings,USD,438011.47,399397.51,38613.96,100,0.0498,867999189,2022-12-25
963215,4129178,Checking,USD,401109.95,368024.36,33085.59,0,0.0173,116779100,2023-09-29
404220,2906140,Savings,USD,501234.63,455578.88,45655.75,100,0.0201,699868854,2024-02-02
483514,3591362,Savings,USD,82880.28,76135.48,6744.8,100,0.0461,601726361,2024-05-11
678245,6925603,Checking,USD,451967.99,427043.04,24924.95,0,0.017,838092895,2023-02-22
104371,6000719,Checking,USD,598258.54,594276.56,3981.98,0,0.0161,329075752,2023-12-15
881416,8210924,Checking,USD,259032.02,252365.21,6666.81,0,0.0167,168470605,2020-03-19
642667,6131288,Savings,USD,671230.13,616485.51,54744.62,100,0.0262,625766382,2022-11-21
296414,7144647,Savings,USD,477288.79,443497.11,33791.68,100,0.0236,958589986,2024-03-27
343659,4274495,Savings,USD,187446.48,169530.0,17916.48,100,0.0379,942715152,2021-09-21
349299,8300687,Savings,USD,221191.52,200043.68,21147.84,100,0.0369,188736867,2023-11-29
401081,5892896,Savings,USD,414125.16,383138.75,30986.41,100,0.0335,119830755,2020-04-20
268467,6894802,Savings,USD,920060.5,911499.03,8561.47,100,0.0396,769157820,2022-04-03
297246,4600268,Savings,USD,609234.03,596502.02,12732.01,100,0.0305,978889798,2020-07-08
334764,4778008,Savings,USD,101575.56,98247.27,3328.29,100,0.0482,405980578,2022-10-04
845604,1858921,Savings,USD,839939.52,757692.51,82247.01,100,0.0407,388505632,2023-10-03
141849,7765091,Savings,USD,149666.43,134728.93,14937.5,100,0.0417,169094133,2021-02-21
588233,3547207,Savings,USD,873361.87,870457.51,2904.36,100,0.0432,262502600,2024-01-02
535998,8821297,Savings,USD,447907.69,404765.94,43141.75,100,0.0341,528018610,2024-03-17
795830,2481631,Checking,USD,278694.07,259867.12,18826.95,0,0.0127,658294605,2024-01-14
500173,5023157,Checking,USD,10883.48,10852.12,31.36,0,0.0143,580579395,2021-09-09
993125,9808728,Checking,USD,42339.82,41188.45,1151.37,0,0.0199,888260172,2023-12-26
318159,8860496,Savings,USD,564382.52,522918.0,41464.52,100,0.0279,353826162,2024-02-06
940552,4872047,Savings,USD,446222.11,411281.93,34940.18,100,0.0274,391126573,2023-12-03
584538,5413444,Checking,USD,189466.72,170933.04,18533.68,0,0.0188,983239584,2023-10-02
267750,3033912,Checking,USD,574538.94,572489.94,2049.0,0,0.0104,168061831,2020-08-12
340983,9470454,Savings,USD,327719.03,295494.27,32224.76,100,0.0226,520977788,2022-04-15
531683,5832624,Savings,USD,699246.24,692422.75,6823.49,100,0.0267,101333846,2022-02-15
798131,3503451,Savings,USD,458840.97,453572.44,5268.53,100,0.021,778726277,2023-07-16
214043,8269715,Checking,USD,679099.7,667104.77,11994.93,0,0.0131,550857418,2024-08-14
108082,8859009,Savings,USD,836278.59,827985.59,8293.0,100,0.0304,873833084,2022-03-23
574977,3998004,Savings,USD,559661.79,543284.49,16377.3,100,0.0218,348642791,2021-08-03
577037,6734813,Checking,USD,952095.84,916954.16,35141.68,0,0.0185,843403436,2021-05-26
365270,1526561,Savings,USD,630579.69,613412.46,17167.23,100,0.0339,826516951,2023-12-06
770249,5036856,Checking,USD,948111.23,935156.16,12955.07,0,0.0146,526044925,2021-12-20
479130,6233865,Checking,USD,199367.18,180596.79,18770.39,0,0.0113,261149047,2023-09-03
112332,5094627,Savings,USD,151035.41,145296.03,5739.38,100,0.0266,549371871,2022-11-10
549026,7174383,Savings,USD,462283.84,422611.43,39672.41,100,0.039,237937319,2020-11-23
251985,3000345,Checking,USD,947679.93,898739.62,48940.31,0,0.0161,698780428,2024-07-12
395934,5125842,Checking,USD,177726.15,170940.16,6785.99,0,0.0109,962999905,2020-02-17
576989,1533957,Checking,USD,727496.12,701360.52,26135.6,0,0.0175,702510784,2022-08-07
778356,1893682,Savings,USD,598553.09,548127.74,50425.35,100,0.0446,677453852,2022-01-11
890990,1035469,Checking,USD,566552.78,523360.23,43192.55,0,0.0132,570085635,2020-11-28
719787,8896816,Checking,USD,831844.19,751064.24,80779.95,0,0.0179,665184892,2024-10-17
583063,5631243,Checking,USD,119725.05,109262.08,10462.97,0,0.0125,167116270,2021-02-03
435334,9259936,Savings,USD,48524.97,48349.29,175.68,100,0.0297,155908763,2024-03-13
833882,6142810,Checking,USD,338774.66,331816.51,6958.15,0,0.015,603625049,2021-10-04
152114,5735543,Checking,USD,803208.97,772515.65,30693.32,0,0.0139,831963884,2022-04-30
914028,4913563,Checking,USD,298278.65,296391.87,1886.78,0,0.0125,880075296,2024-05-17
191909,8465751,Checking,USD,239697.25,232472.37,7224.88,0,0.0167,955268820,2021-05-21
789728,2190159,Checking,USD,499062.23,476031.82,23030.41,0,0.0199,690406506,2024-07-20
204144,3831228,Savings,USD,115067.39,109734.23,5333.16,100,0.0454,777987144,2022-08-03
459369,8855860,Savings,USD,317346.87,296782.13,20564.74,100,0.0457,797337072,2023-01-30
198162,6701437,Checking,USD,459903.52,445778.27,14125.25,0,0.0148,741991672,2022-02-15
481620,8352166,Savings,USD,133246.56,120991.05,12255.51,100,0.0277,465137971,2021-11-09
667935,5271975,Savings,USD,608705.72,580058.49,28647.23,100,0.0364,246620371,2021-01-10
526007,9231398,Savings,USD,456643.66,444088.9,12554.76,100,0.0407,345374058,2022-10-24
432431,3993765,Savings,USD,481442.68,460066.58,21376.1,100,0.0467,618134001,2022-12-05
383902,8583820,Savings,USD,868729.45,783599.11,85130.34,100,0.0439,417891276,2023-04-28
301261,4244254,Savings,USD,652572.77,619222.6,33350.17,100,0.0202,180364476,2020-10-01
443836,7646448,Savings,USD,990626.49,984822.38,5804.11,100,0.0481,467014135,2020-10-13
768382,8301564,Checking,USD,97193.41,89573.02,7620.39,0,0.018,959159578,2023-12-02
388995,4059412,Savings,USD,158868.94,149185.7,9683.24,100,0.042,271306330,2020-05-20
796984,3964973,Savings,USD,855258.69,800419.05,54839.64,100,0.0338,252543540,2024-06-28
249594,6416624,Savings,USD,868628.56,826816.44,41812.12,100,0.0381,869832763,2020-06-15
458382,3510061,Savings,USD,617047.48,587206.23,29841.25,100,0.0326,438379603,2024-02-06
361052,8221633,Checking,USD,12475.42,11241.35,1234.07,0,0.0118,180991890,2020-06-11
323853,5548598,Savings,USD,666507.49,602906.27,63601.22,100,0.0316,195810168,2021-02-11
497744,6938380,Checking,USD,251550.72,228890.78,22659.94,0,0.0188,720377401,2022-07-11
297947,1174803,Savings,USD,650054.89,590432.48,59622.41,100,0.0375,723104898,2024-01-06
568379,4047623,Savings,USD,322249.28,317984.05,4265.23,100,0.0236,712459978,2021-06-13
948825,6616568,Savings,USD,91199.27,87815.35,3383.92,100,0.0498,706059384,2021-03-27
142132,9289149,Checking,USD,192283.13,178096.17,14186.96,0,0.0153,294323460,2021-04-21
925966,6351182,Savings,USD,183892.32,182225.77,1666.55,100,0.0202,875734156,2024-05-12
733113,2282745,Checking,USD,349116.51,348503.96,612.55,0,0.0184,500686755,2023-04-02
952321,9417206,Checking,USD,195000.11,180070.74,14929.37,0,0.0112,985110136,2024-05-09
641474,5921930,Checking,USD,759019.29,724169.36,34849.93,0,0.0155,158008853,2020-03-29
968868,3045012,Checking,USD,452961.97,426595.54,26366.43,0,0.0143,776599736,2022-11-28
737311,9859278,Checking,USD,226346.59,211750.22,14596.37,0,0.0168,432428606,2021-05-14
954433,2078254,Checking,USD,485019.56,471892.82,13126.74,0,0.0122,998102732,2021-09-13
329365,2728846,Checking,USD,900630.65,861590.59,39040.06,0,0.0148,521112691,2021-09-11
615238,9316889,Savings,USD,891547.89,815660.29,75887.6,100,0.0461,183192385,2022-11-02
287886,4850771,Savings,USD,953238.32,862831.92,90406.4,100,0.0441,939290756,2022-03-15
280205,7147341,Savings,USD,847099.16,788875.16,58224.0,100,0.0388,262125782,2022-02-13
571850,3356654,Checking,USD,455003.17,433864.19,21138.98,0,0.0175,625770925,2020-11-12
766386,7858012,Checking,USD,755809.49,727240.58,28568.91,0,0.018,663830690,2022-10-17
688258,5615548,Savings,USD,839873.84,798717.54,41156.3,100,0.0295,870094086,2024-07-03
708080,5535494,Savings,USD,118414.95,112246.04,6168.91,100,0.0493,483607863,2020-12-27
542424,3255599,Checking,USD,327192.82,323569.72,3623.1,0,0.0164,186779751,2023-02-26
704503,6479715,Savings,USD,760583.86,744924.75,15659.11,100,0.0334,753379043,2023-12-31
760463,9915935,Savings,USD,517317.43,508828.1,8489.33,100,0.0387,943629222,2019-12-16
463767,4632918,Checking,USD,56930.86,54327.73,2603.13,0,0.0154,569621271,2023-08-10
354943,6246502,Savings,USD,126709.95,121467.34,5242.61,100,0.0432,212030875,2024-02-08
750723,7797848,Savings,USD,503326.73,498680.56,4646.17,100,0.0265,759602315,2023-03-31
730635,7808548,Checking,USD,472774.44,434192.58,38581.86,0,0.0144,218544381,2023-10-15
524289,9507322,Savings,USD,951545.67,926150.93,25394.74,100,0.046,721687082,2021-11-20
184144,7871167,Checking,USD,205957.53,186499.69,19457.84,0,0.018,613211796,2022-03-19
261788,7656606,Checking,USD,821692.59,813967.7,7724.89,0,0.019,946541647,2022-10-11
447898,6519969,Checking,USD,302394.89,283149.1,19245.79,0,0.0199,197918561,2024-09-05
380819,6869003,Savings,USD,324872.34,295148.0,29724.34,100,0.0378,639994242,2020-04-16
902271,5768275,Checking,USD,619922.88,584193.92,35728.96,0,0.0189,406405786,2024-09-18
917201,3507754,Savings,USD,945514.85,902662.06,42852.79,100,0.0372,764306094,2020-02-24
893254,6257292,Savings,USD,810593.46,795741.08,14852.38,100,0.0209,373567485,2020-04-29
691679,8629881,Checking,USD,738270.71,684336.38,53934.33,0,0.0142,151596048,2023-10-14
527495,2503919,Checking,USD,295247.69,282872.69,12375.0,0,0.0105,485166173,2021-01-06
956285,3873937,Savings,USD,522647.78,499169.67,23478.11,100,0.0447,539503782,2021-03-20
150123,8474842,Checking,USD,365382.75,334416.92,30965.83,0,0.0165,130334574,2023-08-26
424870,6578686,Savings,USD,133124.38,132942.99,181.39,100,0.0364,676707854,2020-05-28
530287,5885514,Savings,USD,797246.61,772712.06,24534.55,100,0.0348,186046715,2020-05-01
994399,5498219,Savings,USD,837263.73,793868.99,43394.74,100,0.0432,814446993,2021-06-25
780729,1309980,Checking,USD,820061.57,746271.95,73789.62,0,0.0104,318746736,2020-04-09
745509,7659022,Savings,USD,565630.83,565237.01,393.82,100,0.0243,992707168,2021-08-27
752147,8283664,Savings,USD,679916.01,674740.02,5175.99,100,0.0327,674654713,2022-11-06
926418,3299109,Savings,USD,945957.16,935422.94,10534.22,100,0.0273,784078831,2021-05-28
399836,6650155,Savings,USD,160923.6,160614.87,308.73,100,0.0495,957046026,2021-02-16
374787,3136001,Checking,USD,506147.98,483843.75,22304.23,0,0.0158,618811345,2024-01-10
776208,5052995,Savings,USD,945157.28,917280.24,27877.04,100,0.0315,813304974,2021-10-10
402191,5577647,Checking,USD,357353.39,334702.56,22650.83,0,0.0168,824136789,2022-05-19
902968,9974052,Checking,USD,574247.27,571341.51,2905.76,0,0.0151,576986214,2024-07-19
989467,3602903,Checking,USD,987035.32,914416.25,72619.07,0,0.0102,891945930,2021-10-31
