card_id,customer_id,card_type,card_status,credit_limit,current_balance,available_credit,minimum_payment,payment_due_date,issue_date,expiration_date,security_code
432639946,4092557,Cashback,Blocked,10606.22,5901.8,4704.42,155.47,2024-11-02,2024-04-12,2026-07-04,111
592409461,5133249,Cashback,Active,12793.97,6798.42,5995.55,191.78,2024-11-14,2024-02-19,2029-02-24,140
881676152,8189494,Cashback,Blocked,9302.51,5970.32,3332.19,68.13,2024-11-06,2024-08-04,2026-05-31,734
596079939,8269733,Rewards,Active,12939.13,3331.3,9607.83,95.66,2024-11-09,2024-08-17,2025-01-13,326
967068972,4487860,Cashback,Blocked,6323.93,1023.11,5300.82,25.0,2024-11-06,2023-11-27,2028-05-01,103
874555893,2571261,Business,Expired,25404.07,18580.02,6824.05,320.59,2024-11-09,2022-09-28,2027-09-04,727
982060396,6709023,Cashback,Blocked,9665.08,4240.09,5424.99,85.97,2024-11-08,2023-08-13,2027-03-07,698
252044226,6091225,Cashback,Blocked,6385.23,1566.29,4818.94,26.63,2024-11-10,2024-02-28,2026-11-16,287
580159285,1521315,Cashback,Blocked,6971.88,567.83,6404.05,25.0,2024-11-07,2022-03-03,2026-08-03,517
489895360,1456517,Cashback,Active,6552.36,3390.87,3161.49,82.78,2024-11-07,2024-09-07,2029-06-16,879
324022399,6668161,Cashback,Blocked,4529.23,2962.14,1567.09,64.11,2024-11-09,2024-07-08,2025-04-10,785
309663102,3188928,Cashback,Active,9847.49,1412.32,8435.17,36.44,2024-11-03,2023-07-18,2027-11-15,769
454579012,4481895,Rewards,Active,5392.39,1428.52,3963.87,38.13,2024-11-03,2022-09-22,2025-08-08,878
985794446,6452684,Rewards,Expired,4007.42,299.29,3708.13,25.0,2024-11-02,2023-10-21,2027-04-29,701
331339229,2627807,Cashback,Blocked,9247.55,1993.06,7254.49,35.02,2024-11-11,2022-03-05,2026-01-22,333
950354121,9827228,Cashback,Expired,13620.2,551.57,13068.63,25.0,2024-11-04,2023-06-18,2028-01-18,618
815647211,6819148,Business,Blocked,47954.67,26674.65,21280.02,377.91,2024-11-08,2022-12-24,2025-12-29,845
144262342,4128262,Business,Expired,24296.06,278.52,24017.54,25.0,2024-11-14,2023-10-24,2025-01-27,377
120148839,9733702,Business,Expired,33184.43,5179.51,28004.92,88.64,2024-11-09,2023-03-18,2028-05-02,613
746573066,3568038,Business,Active,12128.62,5791.62,6337.0,116.93,2024-11-02,2024-11-04,2029-01-08,204
768743718,6642583,Rewards,Blocked,6131.66,3537.52,2594.14,80.48,2024-11-14,2022-02-22,2027-11-03,406
334606920,7547393,Business,Active,32670.83,18663.15,14007.68,360.53,2024-11-03,2023-12-12,2027-01-07,218
642796292,1441905,Cashback,Active,7166.29,2828.78,4337.51,52.68,2024-11-09,2022-03-12,2025-08-01,956
265466693,4320146,Business,Active,49614.78,26326.03,23288.75,303.38,2024-11-07,2023-11-22,2028-08-02,672
816463206,9667026,Cashback,Expired,8760.27,2022.95,6737.32,27.19,2024-11-04,2023-12-20,2026-06-19,934
317736182,2299007,Cashback,Active,14055.34,2814.96,11240.38,77.82,2024-11-10,2023-12-13,2028-09-07,372
950220280,4763343,Business,Expired,47458.92,11024.36,36434.56,300.13,2024-11-04,2024-03-15,2026-11-04,131
681707882,3181033,Rewards,Blocked,6069.43,775.74,5293.69,25.0,2024-11-14,2023-04-19,2029-01-06,235
667706293,3073291,Cashback,Expired,13280.07,2277.59,11002.48,66.51,2024-11-12,2022-12-15,2028-11-15,651
568241939,2456674,Cashback,Expired,11145.2,5925.68,5219.52,73.91,2024-11-11,2022-07-10,2027-05-30,219
532324780,7932872,Rewards,Blocked,4753.89,2070.65,2683.24,46.64,2024-11-11,2022-02-02,2026-12-23,331
180392404,9142673,Business,Blocked,27578.27,9146.46,18431.81,218.53,2024-11-10,2024-11-14,2026-12-12,837
232292824,7735969,Business,Active,44748.13,10380.24,34367.89,165.73,2024-11-14,2022-12-19,2027-01-07,187
492169890,4861722,Rewards,Expired,3792.16,404.15,3388.01,25.0,2024-11-04,2023-01-01,2029-08-05,417
805552242,3149723,Cashback,Blocked,2608.88,642.27,1966.61,25.0,2024-11-11,2022-01-15,2028-06-06,937
620090836,5864636,Business,Expired,33807.38,22693.68,11113.7,242.65,2024-11-07,2024-09-16,2029-02-06,940
999445176,5194803,Cashback,Active,7527.0,1609.68,5917.32,31.67,2024-11-14,2022-06-15,2026-11-07,191
140862430,3744733,Cashback,Blocked,2142.81,531.82,1610.99,25.0,2024-11-10,2024-08-14,2028-01-17,924
140861262,7424776,Cashback,Blocked,10038.59,1809.73,8228.86,33.04,2024-11-05,2023-08-30,2027-07-27,243
486449746,6861300,Business,Active,44958.87,14716.62,30242.25,174.12,2024-11-12,2024-03-24,2025-12-19,467
295335484,3572594,Rewards,Expired,3888.16,1214.39,2673.77,25.0,2024-11-01,2023-11-29,2029-10-23,638
433475757,6686618,Rewards,Blocked,11370.74,9085.15,2285.59,234.21,2024-11-12,2022-09-08,2028-08-28,673
491256580,4915259,Rewards,Blocked,7710.17,1608.65,6101.52,39.71,2024-11-03,2023-01-09,2026-06-20,133
991545330,7645608,Rewards,Blocked,6135.96,3424.11,2711.85,40.73,2024-11-04,2023-08-07,2025-12-09,927
670667844,4939384,Business,Blocked,45393.55,4944.93,40448.62,147.69,2024-11-01,2022-06-13,2026-06-27,489
837473485,8050542,Business,Expired,24403.61,6552.83,17850.78,99.98,2024-11-06,2022-12-26,2029-08-26,679
205839788,5358995,Business,Blocked,19507.56,12356.51,7151.05,245.55,2024-11-04,2024-02-21,2028-05-28,571
911068753,8258224,Cashback,Expired,1531.77,1104.21,427.56,25.0,2024-11-12,2024-08-13,2027-09-15,242
776990644,9430877,Cashback,Active,4674.04,2685.81,1988.23,46.94,2024-11-12,2024-03-18,2027-12-21,194
264076028,7425108,Cashback,Blocked,14068.89,2326.15,11742.74,66.1,2024-11-05,2023-08-27,2026-01-24,457
929423889,2481072,Cashback,Expired,10533.06,4622.03,5911.03,118.22,2024-11-09,2022-09-06,2026-05-30,100
875073672,4211967,Rewards,Active,1665.9,227.28,1438.62,25.0,2024-11-07,2024-03-13,2025-03-09,690
300335364,6926874,Business,Active,11181.02,2806.01,8375.01,35.64,2024-11-06,2023-10-30,2027-01-12,534
516905601,9591601,Business,Active,33553.52,21780.0,11773.52,348.01,2024-11-12,2024-08-17,2028-05-30,253
668315952,3975551,Cashback,Blocked,5860.32,1205.01,4655.31,25.0,2024-11-02,2023-09-29,2026-10-11,748
933824184,1178342,Cashback,Blocked,2606.56,1391.85,1214.71,33.54,2024-11-13,2022-06-23,2027-09-12,297
400452898,2348150,Cashback,Blocked,4583.43,62.15,4521.28,25.0,2024-11-01,2023-12-19,2027-11-16,618
150694884,9906521,Business,Active,15944.96,4031.69,11913.27,58.14,2024-11-12,2023-10-07,2029-09-26,117
229152854,7309233,Cashback,Expired,5442.07,472.71,4969.36,25.0,2024-11-09,2024-01-13,2028-04-04,801
772843190,2652996,Cashback,Expired,12769.32,2948.21,9821.11,68.6,2024-11-14,2023-12-15,2028-10-19,315
230052566,7716127,Cashback,Active,4874.22,2153.94,2720.28,29.41,2024-11-12,2023-01-03,2028-09-18,809
526711956,3801816,Cashback,Active,1739.2,1294.24,444.96,26.37,2024-11-04,2023-06-03,2026-09-27,485
560344246,2153693,Rewards,Expired,13557.94,1421.66,12136.28,35.74,2024-11-04,2023-10-16,2026-07-25,633
594342248,7184828,Rewards,Blocked,11324.11,1371.38,9952.73,25.0,2024-11-09,2023-08-28,2028-04-27,431
798044412,4932796,Cashback,Expired,6581.47,2110.67,4470.8,61.04,2024-11-10,2024-02-29,2027-07-19,950
684191217,2516488,Cashback,Active,6389.04,2604.93,3784.11,69.91,2024-11-04,2022-11-29,2024-12-29,554
670151772,5922724,Rewards,Blocked,10823.11,629.25,10193.86,25.0,2024-11-04,2023-04-23,2027-03-29,917
179750206,9821080,Cashback,Expired,4257.4,171.15,4086.25,25.0,2024-11-10,2022-08-15,2027-09-18,319
582707762,3202668,Business,Blocked,23973.36,10119.1,13854.26,279.27,2024-11-01,2023-08-13,2027-06-23,671
496976559,8948386,Cashback,Expired,6252.88,4312.03,1940.85,43.94,2024-11-15,2024-07-27,2025-06-12,958
202849734,4237420,Cashback,Blocked,1117.62,712.56,405.06,25.0,2024-11-06,2022-11-23,2025-02-17,441
108123996,8239200,Rewards,Active,10652.48,5433.75,5218.73,147.99,2024-11-03,2024-02-23,2028-06-20,454
773799550,9168466,Cashback,Active,8220.53,599.92,7620.61,25.0,2024-11-09,2022-06-03,2028-11-21,949
877440057,4972883,Rewards,Active,12056.38,7150.91,4905.47,180.47,2024-11-06,2023-05-04,2029-01-09,496
310486718,9672969,Rewards,Expired,13839.63,856.39,12983.24,25.0,2024-11-03,2023-11-22,2025-02-07,691
697436300,1269131,Business,Expired,48342.06,33791.53,14550.53,612.18,2024-11-06,2024-06-01,2025-11-28,467
689469777,1484961,Business,Expired,27443.97,7838.14,19605.83,190.92,2024-11-08,2024-10-17,2028-10-08,468
737566932,9796970,Business,Blocked,13019.02,4740.32,8278.7,62.57,2024-11-14,2022-09-12,2026-08-25,286
834837410,8327990,Cashback,Blocked,7682.03,1431.89,6250.14,26.09,2024-11-06,2023-01-27,2026-09-11,687
984496881,4762867,Rewards,Expired,4152.73,1572.07,2580.66,33.06,2024-11-10,2022-10-28,2029-01-20,786
788474254,7450103,Business,Expired,11558.79,7932.39,3626.4,184.17,2024-11-12,2022-06-24,2027-03-15,274
290835925,4365746,Business,Blocked,42041.72,11546.65,30495.07,188.43,2024-11-13,2022-09-02,2026-09-23,105
408150898,2156752,Business,Blocked,26097.31,2560.58,23536.73,57.43,2024-11-06,2022-07-08,2028-11-11,129
652405350,8118558,Cashback,Active,13023.35,919.21,12104.14,25.0,2024-11-06,2024-03-30,2029-09-10,790
460735231,7800481,Business,Active,24251.81,15540.19,8711.62,323.69,2024-11-03,2023-12-06,2026-02-09,647
963580875,4066832,Cashback,Active,10453.88,3814.87,6639.01,54.44,2024-11-08,2021-11-28,2026-06-21,753
870704095,7223562,Rewards,Blocked,10842.87,2742.03,8100.84,34.61,2024-11-04,2024-03-26,2027-08-02,303
648839313,1289036,Business,Active,39647.53,5874.84,33772.69,158.43,2024-11-02,2022-11-13,2028-09-03,549
163510254,7631610,Cashback,Blocked,13675.41,4500.02,9175.39,110.29,2024-11-03,2022-12-17,2029-03-09,995
829678251,4161219,Business,Blocked,34232.54,1522.28,32710.26,25.0,2024-11-12,2023-09-30,2025-06-29,545
526587217,5405841,Cashback,Expired,8767.38,3866.46,4900.92,106.15,2024-11-10,2022-05-18,2027-01-09,507
559420409,7537581,Cashback,Blocked,4895.8,1622.71,3273.09,45.88,2024-11-09,2021-11-30,2025-02-25,351
461479724,2463797,Rewards,Blocked,4226.67,1591.95,2634.72,39.99,2024-11-15,2023-10-19,2027-10-14,657
166618940,5972962,Business,Active,34500.02,2753.26,31746.76,48.67,2024-11-14,2024-06-18,2025-08-04,357
626307614,1400872,Rewards,Active,9395.69,7315.24,2080.45,95.72,2024-11-13,2022-06-28,2027-02-17,320
123444947,5161029,Rewards,Expired,10235.53,5956.16,4279.37,69.08,2024-11-09,2022-04-03,2026-09-07,318
637029813,3042832,Rewards,Expired,8993.39,4170.59,4822.8,75.72,2024-11-09,2022-09-27,2026-04-26,397
373452046,2481072,Rewards,Blocked,3978.94,2975.21,1003.73,71.66,2024-11-08,2022-05-02,2025-07-07,471
883564807,8520572,Cashback,Expired,2082.99,417.76,1665.23,25.0,2024-11-12,2023-07-24,2027-04-26,915
750976078,9706531,Rewards,Expired,4569.44,1015.27,3554.17,25.0,2024-11-12,2024-08-22,2025-04-01,638
790952262,4819531,Cashback,Active,14176.81,7034.9,7141.91,178.54,2024-11-13,2022-11-04,2027-11-06,102
125487802,3333047,Business,Blocked,44258.17,4362.28,39895.89,62.03,2024-11-05,2024-04-26,2025-09-18,894
377938488,7299699,Business,Expired,39474.16,10379.57,29094.59,237.83,2024-11-08,2023-03-03,2029-05-12,385
572347059,9688611,Rewards,Expired,7109.41,1575.67,5533.74,39.39,2024-11-15,2024-02-22,2026-07-15,881
607507630,6451349,Cashback,Expired,4500.26,3261.65,1238.61,57.82,2024-11-05,2022-03-07,2027-05-25,694
850766445,1098054,Business,Active,47745.88,23987.6,23758.28,367.97,2024-11-09,2022-12-14,2029-02-27,893
461441797,5110314,Business,Expired,33694.19,12462.05,21232.14,179.18,2024-11-10,2021-12-10,2024-11-24,609
750514839,3074777,Cashback,Active,12919.2,1504.7,11414.5,33.17,2024-11-09,2022-10-30,2029-02-02,418
783306909,9226159,Cashback,Active,4943.27,2499.6,2443.67,28.25,2024-11-07,2022-04-13,2025-03-10,194
471111298,3920867,Cashback,Active,1597.2,166.97,1430.23,25.0,2024-11-07,2023-07-21,2028-08-01,112
793240596,7624834,Cashback,Expired,4106.56,1310.01,2796.55,27.17,2024-11-15,2022-11-03,2029-11-07,645
611866284,5802780,Cashback,Expired,7645.84,5953.87,1691.97,159.06,2024-11-08,2022-07-11,2026-11-24,848
560754743,6158947,Rewards,Active,10857.66,6826.34,4031.32,195.31,2024-11-11,2022-04-17,2027-09-02,656
818803402,8594351,Rewards,Blocked,7641.68,5762.4,1879.28,127.56,2024-11-04,2021-12-25,2029-03-13,108
154201405,6040161,Cashback,Expired,14850.39,937.63,13912.76,25.0,2024-11-12,2022-11-15,2026-11-07,629
491190787,2503888,Cashback,Blocked,1814.59,863.43,951.16,25.0,2024-11-08,2022-06-26,2025-05-14,979
226031013,4841770,Cashback,Expired,14362.72,1435.14,12927.58,25.0,2024-11-01,2022-07-15,2027-08-13,978
336117332,3958801,Business,Expired,39816.2,31780.34,8035.86,689.19,2024-11-13,2022-09-23,2029-06-29,458
706591847,8753953,Business,Blocked,24612.74,13701.73,10911.01,138.12,2024-11-11,2024-07-28,2026-01-03,382
995523765,6975362,Rewards,Blocked,14661.71,4098.87,10562.84,121.41,2024-11-11,2023-06-22,2029-03-20,781
558627919,7803206,Cashback,Expired,2423.04,1006.96,1416.08,29.32,2024-11-14,2022-01-28,2026-05-10,433
891338901,6821803,Rewards,Expired,8048.94,6064.23,1984.71,135.69,2024-11-02,2022-04-30,2026-10-08,367
545289336,5209541,Rewards,Expired,2104.94,1051.64,1053.3,25.0,2024-11-10,2024-06-14,2029-01-03,537
397529505,6197186,Cashback,Expired,5061.37,2771.66,2289.71,45.31,2024-11-08,2024-01-18,2029-05-09,836
510845439,5884670,Rewards,Active,1836.37,412.88,1423.49,25.0,2024-11-15,2022-11-15,2027-04-13,702
493373436,9454872,Business,Expired,27657.31,16265.84,11391.47,364.01,2024-11-03,2024-04-17,2025-01-18,139
451411456,5791895,Business,Expired,24405.25,14166.34,10238.91,250.55,2024-11-04,2024-07-09,2025-07-10,510
113731111,8734924,Cashback,Expired,1134.85,36.11,1098.74,25.0,2024-11-07,2024-05-15,2026-06-06,709
547536778,7328564,Rewards,Expired,11416.64,2750.05,8666.59,61.34,2024-11-12,2022-08-03,2027-02-18,971
163291990,4777213,Rewards,Expired,13655.41,2566.37,11089.04,45.25,2024-11-11,2023-05-09,2025-11-04,690
182613647,9234018,Business,Active,39552.41,28736.73,10815.68,542.02,2024-11-11,2024-09-13,2028-03-21,855
878417919,8621945,Cashback,Blocked,4102.02,2926.41,1175.61,48.87,2024-11-02,2022-02-28,2028-03-25,535
730549287,9506176,Cashback,Expired,2992.19,1008.65,1983.54,25.0,2024-11-09,2024-06-15,2029-11-04,210
111612637,7073548,Business,Expired,37883.15,24900.96,12982.19,634.41,2024-11-15,2023-06-15,2025-09-03,173
859023013,9548889,Business,Blocked,14731.42,3435.54,11295.88,75.43,2024-11-11,2023-12-06,2026-10-12,279
875369614,4257374,Cashback,Expired,1229.04,788.78,440.26,25.0,2024-11-05,2022-06-15,2028-09-12,786
326212740,8104107,Business,Expired,38764.21,23284.68,15479.53,336.9,2024-11-01,2024-03-25,2025-07-19,811
343017919,8575738,Business,Expired,24469.89,4244.52,20225.37,118.7,2024-11-11,2022-07-08,2028-08-12,134
876507711,7921947,Business,Active,19353.75,10411.28,8942.47,257.39,2024-11-13,2022-08-21,2029-10-08,889
366409481,9684189,Rewards,Expired,9919.04,3539.34,6379.7,55.64,2024-11-11,2022-10-14,2025-10-14,412
130302013,2191492,Cashback,Active,6684.0,1162.25,5521.75,25.0,2024-11-14,2024-01-11,2025-09-30,600
796869927,3762000,Cashback,Expired,6844.74,4458.45,2386.29,77.92,2024-11-08,2022-09-12,2029-06-22,447
463425279,8645617,Business,Expired,34014.42,6276.52,27737.9,152.62,2024-11-13,2023-04-12,2028-12-20,585
286868523,7215633,Cashback,Blocked,9200.88,3455.86,5745.02,98.58,2024-11-15,2023-11-03,2028-03-22,872
171606639,5886700,Rewards,Active,2839.94,258.2,2581.74,25.0,2024-11-14,2023-02-25,2027-10-04,604
863426940,3100228,Rewards,Blocked,7058.65,2603.13,4455.52,53.61,2024-11-06,2022-11-12,2025-08-13,724
762251254,7559878,Cashback,Expired,2349.18,1076.76,1272.42,25.0,2024-11-09,2024-11-01,2026-11-13,183
910339191,2819109,Business,Active,11777.15,2254.95,9522.2,32.69,2024-11-06,2022-05-03,2026-06-16,893
434413685,5722003,Business,Blocked,17458.73,3147.94,14310.79,42.17,2024-11-08,2023-02-16,2025-08-05,850
789680081,3433798,Business,Blocked,36767.37,19955.43,16811.94,520.22,2024-11-09,2022-08-19,2028-09-29,771
666316861,9738473,Rewards,Expired,9093.95,4172.8,4921.15,52.41,2024-11-01,2024-06-07,2027-07-29,912
160414012,5902414,Rewards,Active,3710.53,2804.45,906.08,30.93,2024-11-15,2024-07-20,2029-07-02,560
103702878,1157940,Business,Expired,40356.32,23692.59,16663.73,659.11,2024-11-03,2023-10-27,2026-04-03,664
109149584,8855860,Cashback,Expired,10897.15,6287.14,4610.01,142.15,2024-11-04,2024-09-17,2029-04-03,683
700326705,9686036,Cashback,Blocked,9169.88,6564.5,2605.38,80.36,2024-11-06,2024-05-20,2027-10-11,662
691661313,9019517,Business,Expired,22058.39,16592.05,5466.34,434.59,2024-11-12,2023-02-11,2028-10-10,388
698361411,9821369,Business,Active,14055.58,4154.65,9900.93,57.38,2024-11-01,2022-07-18,2028-03-08,401
918965897,5961121,Business,Expired,23735.79,3206.05,20529.74,61.76,2024-11-12,2023-01-20,2026-03-16,495
544201733,4059586,Rewards,Blocked,2655.91,1297.28,1358.63,25.0,2024-11-15,2021-12-17,2028-12-29,941
291253515,2278005,Cashback,Active,12909.13,3426.01,9483.12,92.01,2024-11-09,2024-03-03,2027-12-29,696
362283460,4223211,Business,Blocked,41266.29,19856.83,21409.46,294.1,2024-11-14,2023-10-15,2029-01-04,266
761990093,9414329,Cashback,Blocked,9449.65,550.35,8899.3,25.0,2024-11-10,2024-01-26,2026-08-10,899
760829854,7474560,Business,Blocked,48358.74,31906.71,16452.03,643.59,2024-11-08,2022-10-19,2028-07-13,887
492301277,4075791,Cashback,Blocked,4884.01,3353.17,1530.84,66.02,2024-11-06,2022-01-03,2025-08-03,802
123535481,9165852,Cashback,Expired,12855.83,7644.72,5211.11,114.53,2024-11-05,2023-08-09,2028-09-10,983
364421562,8821032,Rewards,Expired,9723.22,102.15,9621.07,25.0,2024-11-13,2024-06-17,2029-07-17,796
373620060,3286979,Cashback,Active,6446.46,3879.79,2566.67,111.79,2024-11-03,2022-01-26,2026-07-09,165
329456093,8800038,Rewards,Blocked,12973.36,3237.43,9735.93,94.82,2024-11-01,2022-04-21,2026-05-27,636
381858298,8519034,Rewards,Blocked,5322.09,3693.67,1628.42,88.37,2024-11-05,2022-10-18,2027-07-26,266
510369813,5890656,Cashback,Expired,12705.78,9631.32,3074.46,256.96,2024-11-01,2022-05-08,2026-05-13,262
784274214,2049171,Rewards,Active,14369.57,5487.52,8882.05,146.47,2024-11-09,2023-06-13,2026-12-07,791
501396164,1474823,Business,Blocked,28367.96,22678.61,5689.35,372.22,2024-11-04,2024-08-27,2028-09-20,287
750286957,4519016,Cashback,Expired,6745.72,1915.07,4830.65,56.42,2024-11-07,2022-01-31,2027-06-15,985
780435724,2800796,Rewards,Active,11993.59,861.92,11131.67,25.0,2024-11-12,2023-01-23,2028-04-03,507
123185828,2225399,Cashback,Expired,13292.52,10409.7,2882.82,271.97,2024-11-13,2023-08-26,2025-11-06,921
772002674,7259021,Rewards,Blocked,8002.24,2721.84,5280.4,72.81,2024-11-09,2022-05-05,2028-10-30,364
496196581,8175320,Cashback,Active,9190.49,1328.9,7861.59,26.39,2024-11-14,2023-08-19,2027-04-29,569
162895253,8788156,Rewards,Active,1110.77,254.45,856.32,25.0,2024-11-12,2024-11-04,2029-01-29,973
168130748,2838852,Rewards,Blocked,6626.55,4333.68,2292.87,121.75,2024-11-06,2024-01-21,2025-08-22,485
161907718,9078102,Cashback,Expired,2249.38,1501.36,748.02,31.84,2024-11-01,2023-07-10,2027-03-03,550
786684400,4401574,Rewards,Expired,11520.46,2548.57,8971.89,53.04,2024-11-04,2024-07-13,2029-04-16,157
137648090,5569016,Cashback,Active,2823.95,1655.14,1168.81,46.41,2024-11-04,2024-09-10,2028-05-12,862
847696492,2042209,Business,Expired,18652.79,5115.43,13537.36,138.24,2024-11-07,2022-07-24,2025-05-21,875
658277151,1904585,Business,Expired,37425.12,12384.64,25040.48,370.82,2024-11-11,2023-06-30,2029-07-20,528
681819345,7565096,Cashback,Blocked,4649.14,2749.83,1899.31,39.36,2024-11-04,2022-07-25,2026-01-14,269
309706695,4372441,Rewards,Expired,11123.82,389.76,10734.06,25.0,2024-11-13,2022-09-20,2027-07-14,505
565634697,2470084,Business,Active,15011.16,9770.65,5240.51,104.09,2024-11-07,2024-03-26,2029-04-15,501
424081754,6813316,Cashback,Expired,12247.33,6742.81,5504.52,136.11,2024-11-10,2023-12-12,2028-03-09,908
716703227,2715524,Cashback,Blocked,11065.08,2310.07,8755.01,53.94,2024-11-10,2022-07-02,2027-11-01,925
305191091,3119722,Cashback,Blocked,8426.84,2649.25,5777.59,61.94,2024-11-15,2024-05-04,2027-11-19,957
827784568,6705306,Business,Active,48386.72,14110.4,34276.32,270.26,2024-11-05,2023-06-19,2025-05-25,931
805338403,7663503,Rewards,Expired,4670.98,2570.81,2100.17,33.94,2024-11-09,2024-10-09,2026-09-05,193
898148056,1868753,Cashback,Blocked,12015.98,8654.58,3361.4,101.75,2024-11-11,2023-03-04,2029-09-22,325
304166029,9010889,Rewards,Active,7012.99,3941.43,3071.56,91.3,2024-11-02,2024-10-29,2025-09-23,990
424142455,3032186,Cashback,Blocked,13735.92,1593.86,12142.06,30.87,2024-11-12,2022-01-01,2028-09-24,392
315260990,2999623,Business,Active,11199.98,449.43,10750.55,25.0,2024-11-15,2024-07-03,2029-04-27,919
744209371,1540425,Cashback,Blocked,6635.4,2126.31,4509.09,46.39,2024-11-13,2022-07-20,2028-11-04,761
