acct_num,cust_number,product_type,currency,balance,usable_balance,min_balance,rate,aba_number,creation_date,branch_code,account_category
339612,3545415,Savings,USD,369607.37,358568.39,100,0.0189,261454484,2020-05-02,8613,Individual
648128,4554788,Savings,USD,477977.06,465849.2,100,0.0268,353777825,2024-08-20,8763,Individual
398739,1598169,Savings,USD,913824.0,862705.58,100,0.0167,753819177,2021-01-13,1293,Individual
735745,8972832,Savings,USD,957251.41,951166.56,100,0.0126,101147120,2019-11-27,4215,Individual
686565,7329089,Checking,USD,344918.69,319716.5,0,0.0166,468522575,2022-06-21,3447,Joint
949546,1669518,Savings,USD,285747.34,261632.59,100,0.0358,337434112,2023-06-18,9334,Joint
249080,5803717,Checking,USD,773501.78,769357.67,0,0.0318,601670418,2023-02-11,6123,Joint
964024,6291618,Checking,USD,76622.11,70505.09,0,0.0229,318032946,2024-04-02,6994,Individual
257970,4337075,Savings,USD,614288.62,613421.34,100,0.0359,746740699,2023-02-27,6318,Individual
805124,3857635,Savings,USD,865141.11,813224.36,100,0.0346,540546773,2024-10-08,6457,Joint
863863,2593563,Savings,USD,346332.16,316941.2,100,0.0371,594436419,2024-08-15,8930,Joint
895905,3695333,Checking,USD,149091.7,135974.9,0,0.033,642944124,2024-06-03,1324,Joint
185887,2259303,Savings,USD,120625.19,114896.96,100,0.0194,825132009,2022-07-08,5769,Individual
948797,2649752,Savings,USD,79979.31,72497.47,100,0.0118,202241033,2023-01-07,6929,Individual
477149,9378419,Savings,USD,872460.69,798968.92,100,0.03,964053316,2023-06-15,7056,Individual
303702,4366618,Checking,USD,87312.58,87090.63,0,0.0347,287219131,2021-02-06,2572,Individual
840042,7340571,Savings,USD,898473.02,882774.94,100,0.033,491266284,2023-11-12,9781,Individual
508950,2357163,Savings,USD,414135.3,380655.25,100,0.0416,724991189,2020-07-31,5502,Joint
159439,7308542,Checking,USD,457663.72,413765.39,0,0.0267,200819332,2020-12-22,8623,Joint
366572,6957414,Savings,USD,142044.17,136505.3,100,0.0355,541132066,2020-06-02,2684,Individual
320179,9376406,Savings,USD,513423.86,503697.78,100,0.01,295979707,2020-01-22,1574,Joint
204254,5472051,Checking,USD,179168.12,168181.57,0,0.0327,637053228,2021-07-06,6226,Individual
373693,8149336,Savings,USD,475036.3,448731.79,100,0.0453,788949906,2020-09-02,5771,Joint
340572,2324972,Checking,USD,263501.37,243421.98,0,0.011,209498125,2020-08-24,8657,Joint
350846,1883889,Savings,USD,912448.32,842303.0,100,0.0412,862128632,2020-10-26,2120,Individual
519244,3976047,Savings,USD,466551.09,433283.42,100,0.0464,960161456,2024-04-13,4833,Individual
973841,4976592,Savings,USD,48527.74,45636.79,100,0.018,654657408,2021-09-30,3489,Individual
273824,7115210,Savings,USD,806741.45,737551.77,100,0.0342,188647585,2019-11-21,1748,Joint
313513,2120379,Checking,USD,900334.74,865534.42,0,0.0279,479454227,2024-07-30,4639,Individual
816837,7124083,Savings,USD,181693.36,168781.22,100,0.0483,411703374,2021-03-03,2994,Individual
495256,7744867,Checking,USD,631712.8,606337.88,0,0.0456,521806539,2021-06-28,7249,Joint
125979,3045338,Checking,USD,627743.42,592081.12,0,0.0466,372401461,2024-02-29,7869,Individual
892718,3582270,Savings,USD,128898.51,117848.3,100,0.0427,390135325,2020-03-29,8947,Individual
932450,6920912,Savings,USD,124152.2,113531.86,100,0.0467,165353693,2020-02-13,1202,Joint
372190,5291958,Savings,USD,906221.42,827342.53,100,0.0404,329504369,2021-12-15,4683,Individual
534186,5033031,Checking,USD,935579.11,897528.44,0,0.0139,128957333,2020-09-25,6193,Individual
342755,1678132,Savings,USD,976352.28,955961.58,100,0.0396,794234338,2024-02-13,8682,Individual
385264,6961676,Checking,USD,629498.86,626769.41,0,0.0161,168872194,2023-05-14,6637,Individual
101451,2170110,Checking,USD,691967.78,674173.94,0,0.0151,754461105,2020-10-31,7479,Joint
268264,3733942,Checking,USD,121598.31,113598.66,0,0.0392,630385767,2024-08-30,1866,Individual
508751,8281109,Checking,USD,345912.34,328694.25,0,0.0348,179579131,2020-06-29,5138,Joint
775551,3008127,Checking,USD,468085.0,446786.35,0,0.0126,724399319,2023-05-06,5302,Joint
292678,1046916,Checking,USD,625414.94,625324.61,0,0.0361,129094207,2024-06-13,1959,Individual
434141,9829253,Checking,USD,67650.15,65197.82,0,0.0481,514821546,2024-07-14,8598,Individual
887978,5857499,Savings,USD,983058.29,923657.78,100,0.0289,603800017,2020-05-12,8957,Individual
226755,4567281,Savings,USD,949018.9,921993.57,100,0.0325,642202510,2021-06-10,6642,Individual
688799,1972188,Checking,USD,471813.08,429311.16,0,0.0266,444846938,2024-03-15,7126,Individual
854837,6339266,Savings,USD,332136.95,330598.02,100,0.0151,875696375,2022-10-06,6882,Individual
488751,7292476,Checking,USD,786134.76,766965.73,0,0.0101,921196832,2022-03-26,6911,Joint
270567,8339032,Checking,USD,345992.95,323178.17,0,0.0249,548720557,2021-05-01,1242,Individual
523041,6466916,Savings,USD,42241.43,41106.41,100,0.0156,406867721,2019-11-24,6496,Joint
865653,7207577,Savings,USD,869683.55,865101.99,100,0.0311,175378833,2024-10-08,2324,Joint
648723,3122930,Checking,USD,801423.05,739323.17,0,0.0353,983625529,2020-02-26,4243,Joint
769197,2127390,Savings,USD,580474.21,544749.23,100,0.0149,655623051,2022-12-21,8682,Individual
234781,2778740,Savings,USD,83962.07,80431.57,100,0.0277,244463101,2024-07-15,9716,Individual
786837,8286708,Savings,USD,848127.26,846987.52,100,0.0218,715061569,2022-07-29,4828,Individual
562138,4688133,Checking,USD,540913.13,540748.06,0,0.0379,704617237,2020-10-31,7087,Joint
378152,9290653,Checking,USD,558359.26,530862.05,0,0.0459,248188893,2021-06-22,7296,Joint
365422,4366889,Savings,USD,132843.08,129166.12,100,0.0424,798885980,2021-07-04,4842,Joint
527907,9146156,Checking,USD,622362.47,567646.03,0,0.0113,426507441,2020-09-24,7770,Individual
451078,7367723,Savings,USD,267384.6,244526.02,100,0.036,754130586,2024-11-05,9526,Joint
310891,5948077,Savings,USD,459844.92,419616.7,100,0.0261,280631920,2020-06-18,8662,Joint
795440,7418463,Checking,USD,350504.79,332862.74,0,0.0314,461075039,2023-10-05,7740,Individual
115043,2556832,Savings,USD,495634.61,458654.52,100,0.0458,786198046,2021-01-11,6857,Individual
570587,3997818,Checking,USD,183845.65,166304.8,0,0.0266,562542125,2021-09-04,2761,Individual
999875,1878630,Checking,USD,996299.53,902344.23,0,0.0266,937855463,2020-02-22,3909,Joint
344971,2566700,Savings,USD,44969.7,42814.25,100,0.0225,624263049,2021-02-18,2263,Individual
912801,5982056,Savings,USD,559507.65,514079.35,100,0.0112,293721245,2022-11-11,9211,Joint
676989,1822257,Checking,USD,592316.88,560506.65,0,0.0404,149881339,2024-05-03,4377,Individual
146042,7192888,Savings,USD,593395.85,587698.48,100,0.0391,959718172,2022-01-26,4561,Joint
761375,4517081,Savings,USD,735547.81,709293.38,100,0.016,263707752,2021-04-10,3072,Individual
107425,9222085,Savings,USD,616219.89,613797.4,100,0.0342,813028722,2023-09-05,3071,Joint
359092,2181771,Savings,USD,328973.42,328193.52,100,0.0221,561696020,2021-07-09,2828,Individual
790896,9992108,Savings,USD,28800.24,27122.05,100,0.0392,423664570,2023-05-22,1790,Individual
396244,6663388,Checking,USD,497963.24,463714.38,0,0.0149,401172143,2023-07-08,9530,Joint
221441,4328667,Checking,USD,754857.71,680205.75,0,0.0346,667507789,2021-10-27,1452,Individual
750179,2742598,Checking,USD,268509.67,267643.73,0,0.0426,203669679,2022-11-09,6481,Joint
548821,4073672,Savings,USD,309356.58,283506.16,100,0.0105,923252365,2022-01-18,2794,Joint
948484,1907193,Savings,USD,731968.41,663678.82,100,0.0241,140806396,2021-09-19,3141,Individual
882589,9882365,Savings,USD,125379.48,116397.75,100,0.0382,577286226,2020-11-01,8351,Individual
992328,2187432,Checking,USD,883655.29,843057.18,0,0.0311,155754227,2023-03-30,6795,Joint
998837,7581459,Checking,USD,895670.98,817218.16,0,0.0336,784777021,2023-08-14,7681,Joint
626960,6885346,Checking,USD,805408.79,800330.92,0,0.0439,803713899,2024-01-23,2303,Individual
280672,7781053,Savings,USD,519880.51,481071.16,100,0.021,935736614,2022-11-28,6467,Joint
805055,5795431,Checking,USD,243776.24,243689.14,0,0.04,330634185,2020-07-01,6812,Individual
860938,4431325,Checking,USD,33614.68,30622.61,0,0.0108,706451328,2021-05-19,7953,Individual
824804,7038913,Checking,USD,914092.67,854026.7,0,0.0408,873708325,2021-11-01,9069,Individual
730427,5409793,Savings,USD,495021.48,458024.93,100,0.0384,748127610,2023-02-13,7255,Joint
139196,3683404,Checking,USD,356983.27,341653.11,0,0.0177,905309902,2021-01-23,4577,Individual
445382,3750233,Checking,USD,804255.08,749306.67,0,0.0305,509727977,2019-12-05,3326,Individual
619617,4704361,Checking,USD,132634.39,121294.22,0,0.04,444304713,2022-10-08,2833,Individual
563364,8137914,Checking,USD,668721.41,658446.61,0,0.0193,725964445,2023-01-27,9055,Individual
151177,3627764,Savings,USD,851362.35,802970.58,100,0.0172,866866977,2023-01-08,3395,Individual
114786,9633477,Savings,USD,997302.55,963319.21,100,0.023,901331566,2023-10-20,6582,Joint
513741,9102253,Savings,USD,488801.04,443046.28,100,0.0176,120248540,2021-10-08,4443,Joint
589389,6763742,Checking,USD,468974.45,445962.69,0,0.0295,909836564,2023-05-10,2512,Individual
214055,5120422,Checking,USD,470770.23,455814.57,0,0.0109,472330996,2020-06-28,5311,Individual
852098,1333296,Savings,USD,449530.25,439011.6,100,0.0149,819643868,2021-10-21,6038,Joint
843753,9517947,Savings,USD,891655.28,881066.3,100,0.0295,285810169,2020-02-25,9099,Joint
222402,1651651,Checking,USD,66188.6,65989.59,0,0.0428,616906791,2024-05-12,8325,Individual
717295,2029764,Checking,USD,6456.54,6081.69,0,0.0479,229137287,2020-01-06,5637,Individual
449015,9999279,Savings,USD,575853.09,553467.07,100,0.0286,364867655,2024-03-28,7666,Individual
112715,3403234,Savings,USD,418958.01,377115.02,100,0.049,378848143,2022-10-29,5760,Individual
706459,5831479,Checking,USD,438607.92,422253.27,0,0.0309,164336300,2021-03-11,8226,Individual
382535,8023502,Savings,USD,149410.47,147690.68,100,0.0322,897126421,2022-01-30,4253,Individual
960212,1536392,Checking,USD,339996.26,324180.88,0,0.0358,711428548,2023-06-04,6392,Joint
743078,6474358,Checking,USD,718337.65,711187.09,0,0.0138,192906335,2022-09-23,2540,Individual
495981,4800890,Checking,USD,965241.98,874365.64,0,0.0319,511965151,2021-04-06,3192,Joint
275811,9512988,Savings,USD,811233.15,766049.14,100,0.0117,857445095,2020-10-21,6347,Individual
415977,9363994,Checking,USD,391012.39,376997.56,0,0.0382,119639586,2022-12-21,4225,Joint
291975,1269316,Savings,USD,337964.69,327869.4,100,0.0122,964107516,2024-03-13,1771,Joint
286488,7713657,Checking,USD,813593.57,740078.45,0,0.0128,965752777,2023-01-28,5949,Individual
454601,3328562,Savings,USD,689074.7,653059.27,100,0.0275,513427848,2021-09-17,2475,Joint
787243,8697462,Checking,USD,441194.46,400160.77,0,0.0225,921225438,2024-05-17,8559,Individual
859295,4454060,Savings,USD,397303.67,396712.17,100,0.0377,316222292,2022-08-27,6414,Joint
438858,7832808,Checking,USD,321044.53,308748.19,0,0.0171,208851550,2023-08-28,1018,Individual
776211,8948248,Savings,USD,551277.06,545887.69,100,0.0192,226772612,2020-02-16,2155,Individual
116468,2514923,Savings,USD,185095.58,184448.62,100,0.0345,887541687,2022-10-07,4232,Individual
140777,9563934,Checking,USD,337312.03,330494.97,0,0.0346,395616091,2021-05-03,4174,Individual
262562,6131885,Savings,USD,225513.87,206723.34,100,0.0304,988940261,2022-03-03,7726,Joint
916199,1501828,Checking,USD,168460.43,157388.26,0,0.0101,406545436,2019-12-05,8251,Joint
429147,2490982,Savings,USD,236885.05,229089.4,100,0.0425,952545760,2022-07-01,5978,Joint
351770,7392626,Savings,USD,925052.26,901220.62,100,0.0125,672577942,2020-04-07,2212,Individual
263597,6650805,Checking,USD,314091.51,309094.32,0,0.0424,869712602,2024-04-15,7777,Joint
238260,8365892,Checking,USD,825290.49,759775.51,0,0.0452,520153311,2021-11-25,8310,Joint
574602,9239612,Savings,USD,107515.41,101472.7,100,0.0245,488254528,2022-03-14,2657,Joint
306829,7761672,Checking,USD,595319.84,544321.97,0,0.0172,198099218,2022-08-12,3887,Individual
868985,7151907,Checking,USD,248439.39,233910.51,0,0.0321,200551404,2024-11-08,2940,Individual
185363,2093296,Savings,USD,248095.94,235785.18,100,0.0411,924002297,2020-07-20,9418,Individual
269880,4633875,Savings,USD,356027.69,322728.4,100,0.0373,804752202,2020-05-16,4369,Joint
556105,5634478,Checking,USD,462528.75,439760.37,0,0.038,422468021,2021-08-18,7111,Individual
577983,3735428,Checking,USD,587700.78,554602.89,0,0.0148,777837990,2023-02-21,1262,Joint
548058,4723366,Checking,USD,123033.33,113833.16,0,0.0306,603208528,2024-10-01,1396,Individual
933489,8316735,Checking,USD,976153.84,918261.77,0,0.0129,844270690,2023-11-22,5360,Individual
363650,3710990,Checking,USD,952564.61,918056.0,0,0.012,204030237,2020-03-19,4339,Joint
916142,2675989,Checking,USD,811973.39,767430.83,0,0.0389,290867817,2024-10-26,2608,Joint
938239,1308234,Checking,USD,21958.46,19769.45,0,0.0244,561567963,2022-01-06,6711,Joint
868068,6032588,Checking,USD,202978.49,196576.5,0,0.0306,239951232,2023-04-06,3186,Individual
178920,9375045,Checking,USD,2975.62,2873.23,0,0.0429,267555704,2023-08-21,6047,Joint
775199,7826774,Savings,USD,813585.87,771796.55,100,0.0491,843211034,2021-08-09,7010,Joint
963902,4323363,Checking,USD,459833.8,437013.44,0,0.0231,278111142,2023-10-26,8019,Joint
684492,3597774,Savings,USD,359240.41,350805.89,100,0.033,458685573,2020-11-13,1671,Joint
679951,3508522,Checking,USD,999207.3,937967.59,0,0.0118,125086244,2024-08-19,4237,Joint
793389,3057504,Checking,USD,229967.88,220919.17,0,0.0436,516323702,2022-12-17,7601,Individual
719082,2638595,Checking,USD,183677.59,175670.19,0,0.0484,456448866,2024-09-30,9305,Individual
446162,8769917,Checking,USD,224923.0,218926.62,0,0.0375,626827456,2022-03-24,5887,Individual
722942,5297055,Checking,USD,218220.1,204694.85,0,0.013,224259511,2022-05-25,2852,Joint
650534,4150977,Savings,USD,958772.12,938378.45,100,0.038,116116064,2020-01-31,5268,Individual
629117,9328408,Savings,USD,902397.27,837440.58,100,0.0167,223694041,2024-06-10,5055,Individual
802046,2679880,Savings,USD,406253.56,400674.52,100,0.0333,183381993,2020-10-20,7309,Individual
589572,3320821,Savings,USD,154703.48,152246.46,100,0.0146,710796342,2020-03-16,6783,Individual
845223,5606598,Savings,USD,897400.54,851280.41,100,0.0204,899928764,2020-07-05,5084,Individual
928629,8009048,Savings,USD,477020.08,465387.21,100,0.0303,632207740,2022-10-19,4987,Individual
743876,3967600,Savings,USD,42498.45,41039.73,100,0.0368,917099758,2023-05-25,3362,Joint
565478,5074262,Checking,USD,919976.35,852865.31,0,0.0283,511510238,2022-06-30,7849,Joint
890170,2310694,Savings,USD,396891.27,388104.61,100,0.0136,955650427,2019-12-09,5665,Individual
312793,9902202,Savings,USD,739247.18,701133.04,100,0.0278,776331318,2024-02-03,9231,Individual
436057,6912734,Savings,USD,36035.83,34961.85,100,0.0382,158765470,2020-05-30,8534,Joint
271183,1602999,Savings,USD,777591.46,703948.03,100,0.0455,808840099,2020-03-17,5052,Joint
730837,3948632,Checking,USD,246903.22,243131.06,0,0.0416,915190302,2020-09-16,2589,Joint
933205,3785380,Checking,USD,968735.06,964595.47,0,0.014,221901771,2020-09-24,4497,Joint
174113,9039701,Savings,USD,685313.02,669912.46,100,0.019,257142271,2021-08-27,7140,Individual
806328,3050108,Savings,USD,18971.27,17197.19,100,0.043,223650148,2019-11-24,5594,Joint
730089,2287782,Savings,USD,364775.6,348136.65,100,0.0484,755900597,2024-11-09,8510,Individual
745474,8232325,Savings,USD,136946.54,130290.11,100,0.0229,893667211,2022-10-23,1903,Individual
131146,8531476,Savings,USD,258549.62,255341.35,100,0.0115,635574600,2021-09-17,4689,Individual
691263,1048367,Savings,USD,659769.87,627395.17,100,0.0118,735060691,2022-04-04,8617,Joint
506645,4352595,Savings,USD,621967.19,591162.5,100,0.0483,572881931,2023-01-19,5298,Individual
633780,6787792,Checking,USD,757369.69,752788.1,0,0.0318,135106848,2020-08-24,4479,Individual
887502,3266584,Savings,USD,828606.79,794455.94,100,0.0458,351247238,2022-01-12,4891,Joint
908571,7380467,Savings,USD,732510.41,695395.07,100,0.0321,949783876,2024-10-19,9076,Joint
396383,8804420,Savings,USD,840920.11,829838.94,100,0.0117,568636896,2021-09-15,9678,Individual
467945,9377568,Savings,USD,33734.08,33531.11,100,0.0476,660162282,2020-06-14,9321,Joint
609578,3483052,Savings,USD,585252.53,528029.22,100,0.0472,664707079,2024-06-27,3386,Individual
741300,2020699,Savings,USD,100985.64,95544.44,100,0.0143,990690536,2023-09-05,8288,Individual
491106,2017235,Savings,USD,776478.8,770755.34,100,0.014,200390932,2022-07-24,3501,Individual
772544,8137407,Checking,USD,74308.06,68105.37,0,0.0204,211467943,2021-10-31,5409,Joint
631410,3963543,Checking,USD,423660.4,409878.6,0,0.0127,749341325,2022-10-18,6968,Joint
710561,6970886,Savings,USD,4059.35,3899.03,100,0.041,508892240,2024-08-01,9055,Individual
328001,9317199,Savings,USD,539501.3,523272.84,100,0.0103,550391958,2021-05-26,9618,Joint
527864,2934831,Checking,USD,402908.55,376094.52,0,0.0314,884669870,2021-03-19,3444,Individual
145499,8788156,Checking,USD,716693.52,694807.07,0,0.0336,421458534,2023-12-11,2072,Joint
394016,4349413,Savings,USD,793480.68,789226.26,100,0.0391,528318170,2022-04-18,2028,Individual
835770,5283266,Checking,USD,376485.18,375699.6,0,0.046,427594313,2023-08-18,3486,Joint
684518,2904336,Checking,USD,248652.43,229980.21,0,0.0412,213859051,2024-11-05,3520,Joint
214134,3517881,Checking,USD,186308.13,178736.08,0,0.0435,322875771,2024-11-07,5704,Individual
803796,5217885,Checking,USD,598908.66,575955.46,0,0.0473,744198196,2023-07-11,1912,Individual
321809,8333533,Savings,USD,363401.65,357207.16,100,0.0147,529362778,2023-09-12,9866,Individual
297922,2533751,Checking,USD,962784.55,940844.86,0,0.0375,202245144,2023-12-22,4785,Individual
124714,7336502,Checking,USD,772506.27,766539.21,0,0.0369,194843133,2020-01-27,6109,Individual
654081,2928025,Savings,USD,721799.77,690368.76,100,0.0311,419505172,2022-11-30,6495,Joint
859317,2204332,Savings,USD,451857.88,431055.62,100,0.0363,107230262,2021-10-31,8726,Joint
707574,4236741,Savings,USD,771507.28,708268.51,100,0.0359,505706224,2020-01-20,8758,Joint
925088,5754314,Checking,USD,140672.69,132421.74,0,0.0159,746008043,2024-02-21,2784,Individual
961669,9690455,Savings,USD,414276.5,410941.81,100,0.0239,473736620,2020-07-20,8140,Individual
559026,7282352,Savings,USD,31317.95,29656.22,100,0.0313,746502340,2022-06-11,3794,Joint
568627,7897247,Checking,USD,314702.41,305722.0,0,0.0485,927625763,2024-02-23,2906,Individual
591062,3304005,Checking,USD,432187.51,414794.61,0,0.0127,805401105,2021-12-04,6124,Joint
725981,2904336,Savings,USD,40115.35,37374.52,100,0.0263,274743836,2021-07-07,1835,Joint
438338,2965102,Checking,USD,564301.38,516908.75,0,0.0194,192805354,2022-07-13,6417,Joint
860893,9731903,Checking,USD,648991.22,602386.29,0,0.0244,385457172,2022-04-09,1404,Joint
