customer_id,ssn,first_name,last_name,date_of_birth,email,primary_phone,address_line1,city,state,zip_code,country,credit_score
8729606,601-04-7897,Darren,Jones,1963-11-14,laurengutierrez@example.com,(958)-254-2560,434 Raymond Summit,Charlesburgh,NJ,41640,United States,345
6931382,224-74-4409,Ian,Reese,1959-10-04,pmclaughlin@example.net,(687)-345-4655,3333 Moore Coves,North Emmafort,RI,01369,United States,720
1709057,869-62-6082,Christine,Vasquez,1971-04-08,wwhite@example.net,(373)-848-9613,3920 Mendoza Plains Apt. 856,South Tiffany,UT,68423,United States,543
8718703,324-89-0138,Alexander,Clark,1947-08-03,michael42@example.net,(336)-150-5109,47955 Victor Fords Suite 556,Shannonshire,DC,75984,United States,817
4834713,834-13-4423,Linda,Peters,1985-09-17,dustinhaley@example.org,(695)-604-5934,26728 Floyd Hills Suite 890,Garciaburgh,AR,28742,United States,471
5266272,488-81-1578,Shannon,Cook,1983-01-01,ann45@example.org,(177)-158-6202,59399 Tiffany Haven Suite 587,Prestonfurt,RI,38056,United States,379
8780468,647-19-2746,Danielle,Mcfarland,1991-04-14,esweeney@example.org,(385)-356-9051,3554 Jacobs Locks,Pamstad,WA,77429,United States,377
9739850,462-53-2742,Ivan,Johnson,1965-10-22,shelby13@example.org,(240)-421-6760,11780 Kelli Pine Apt. 149,North Diana,FM,51598,United States,536
6190378,235-32-4656,Scott,Martinez,2005-07-25,anthonyalvarado@example.com,(553)-924-2276,8487 Tara Square Apt. 997,Millsside,ME,46005,United States,558
9080774,553-30-1468,Scott,Diaz,1969-03-27,kevinsmith@example.org,(101)-936-9839,7807 Evans Trafficway Suite 493,New Nathanielchester,FM,73973,United States,605
8333427,405-32-2676,Jennifer,Brewer,1985-05-15,josehenderson@example.org,(497)-415-4858,8463 Ian Highway Apt. 797,Jackiefort,ID,42528,United States,804
1325400,156-07-8765,Andrew,Compton,1972-04-08,david70@example.org,(578)-555-1109,07356 Floyd Parks,Steventon,MA,11016,United States,644
3450947,058-35-6430,Charles,Harrison,1960-01-12,lisa01@example.net,(835)-961-9937,7303 Moss Court,South Paul,ME,42845,United States,493
3661058,645-94-0692,Julie,Dunn,1950-07-01,timothy43@example.com,(916)-698-9493,313 Nguyen Expressway,Brendafurt,WY,32363,United States,478
1149818,044-75-7787,Haley,Moore,1946-01-20,ericdavis@example.net,(112)-504-8535,005 Jacqueline Turnpike Apt. 273,Tinastad,AS,58004,United States,706
4237420,022-89-6190,Michael,Taylor,1939-04-01,jmann@example.com,(246)-137-8861,92855 Hill Village Apt. 182,Phillipsview,ND,48619,United States,460
8618181,001-82-8290,Nicholas,Lopez,1936-06-03,kimberly35@example.net,(133)-646-2050,863 Cannon Drives,Marcusmouth,DE,13117,United States,761
9777848,675-09-0718,Mary,Anderson,1938-02-17,daniellee@example.org,(730)-678-4089,789 Williams Forges Apt. 037,South Laurieton,MN,73641,United States,712
7978536,842-48-0956,Madison,Baker,1939-05-29,davenportchristian@example.org,(250)-860-5353,38633 Ashley Fall,Reeseshire,MI,88908,United States,357
8696054,720-86-6998,Nicole,Jackson,1958-06-05,qwagner@example.org,(106)-331-4246,5855 Duran Meadows Suite 939,South Katie,WA,33804,United States,339
7039941,464-58-6506,Aaron,Johnson,1972-08-04,holmesvictoria@example.com,(393)-808-3960,3350 Ellison Pass,North Benjamin,MI,20962,United States,507
3322104,272-47-9539,John,Scott,1974-09-30,duncanashley@example.org,(480)-567-2991,572 Petersen Spurs,New Dawnton,VA,76035,United States,572
7401281,081-08-5479,Michael,Montoya,1990-07-25,kanejeremy@example.net,(156)-892-8803,604 Luis Port,West Wayne,IN,20580,United States,495
1847581,690-94-6437,Tasha,Mullins,2002-07-27,walkerkeith@example.com,(730)-998-1887,51790 Baker Locks,Ayalaberg,WV,18178,United States,307
9068540,573-26-7994,Randall,Duncan,2005-03-23,johnadams@example.com,(512)-310-6639,911 Henderson Keys Apt. 559,Port Kevinstad,RI,58462,United States,706
3446428,452-06-3826,James,Brooks,1945-07-21,singhjohn@example.net,(830)-806-1909,0514 Ruiz Isle,Lake Amanda,IL,72121,United States,637
9778944,769-34-8992,Timothy,Blair,1953-02-10,bennettrebecca@example.net,(582)-335-5302,2043 Brown Shoal,North Paulview,TN,87021,United States,630
7043474,886-14-0313,Kelly,Ware,1986-06-25,tinaromero@example.net,(396)-655-7399,7981 James Mount,North Johnhaven,ME,44222,United States,771
9219709,403-96-2573,Andrew,Sutton,1982-03-29,joel84@example.org,(151)-995-2018,0843 Matthew Lock Apt. 168,South John,FL,56398,United States,310
6240913,620-43-7360,Amy,Clark,1952-09-25,michelleparker@example.net,(643)-587-3225,2925 Angela Stravenue,East Lonnieberg,VA,04365,United States,659
6346688,424-53-4971,Scott,Peck,1971-02-20,kimberlyrodriguez@example.org,(432)-356-4867,949 Caitlyn Fort,West Christopherfort,DC,66341,United States,374
8864546,730-84-6127,Jack,Hughes,1998-05-14,frankperez@example.com,(916)-912-2204,6333 Gregory Mill,Wattsmouth,FM,32847,United States,467
8173194,415-06-9961,Jill,James,1976-06-17,vcarr@example.net,(942)-568-3882,177 Natalie Gardens,Terrellton,OH,51278,United States,725
9659168,784-81-0808,James,Gonzales,1975-04-29,steven64@example.net,(464)-810-8544,827 Davis Parkway,East Kimberlyside,DC,52021,United States,464
7938373,332-58-0409,Harold,Garza,1961-05-11,udavis@example.net,(821)-566-5717,111 Walters Corner,Acostahaven,RI,21459,United States,308
7353173,564-49-0720,Kayla,Barr,1954-04-21,mistywhite@example.net,(919)-583-2989,4474 David Curve,North Cindy,KS,02101,United States,822
8694746,510-64-8905,Lindsey,Franklin,2001-01-13,jaykeller@example.com,(633)-264-7625,1990 Nicole Harbors Apt. 022,Lake Michaelberg,PR,04751,United States,825
6007018,340-12-0804,Daniel,Chaney,1955-11-01,cheryl99@example.net,(796)-239-3102,9501 Morris Light,Port Ronaldside,CA,38883,United States,790
8898995,138-16-4497,Mark,Gutierrez,1962-06-08,cherylrodriguez@example.net,(310)-539-1815,9469 Green Ports,Sarashire,NM,68619,United States,838
9350710,505-24-9985,Jesse,Roberts,1960-03-20,wilsonsteven@example.org,(346)-637-1786,660 Bailey Valley,North Danielle,UT,37414,United States,325
5268417,810-09-5043,Kevin,Pierce,1934-09-16,jenningsmatthew@example.net,(415)-786-7695,35577 Debbie Orchard,Lake Steven,VI,70882,United States,554
6622207,474-53-0918,Mary,Evans,1976-10-24,clarkgina@example.com,(478)-821-1677,40568 Ashley Loaf,New Darryl,WY,99006,United States,437
6172103,723-41-0519,Joseph,Miller,1966-03-21,shannon43@example.net,(197)-203-5801,15031 Hunter Union Suite 823,Sandrahaven,ME,43405,United States,784
3404091,788-13-8457,Erica,Anderson,1938-11-07,hhughes@example.org,(415)-665-3089,0915 Small Cove,Andrewport,SC,28005,United States,632
6383479,206-25-4696,Joshua,Flores,1993-11-28,nelsoneric@example.org,(515)-556-7870,881 Amy Plaza,Josephport,OK,32590,United States,625
3873517,073-40-5550,Amber,Williams,1937-10-27,dberger@example.org,(994)-283-3171,16629 Jensen Inlet Suite 381,Bradleyland,GU,92067,United States,744
8856366,100-59-5086,Gabrielle,Mckinney,1997-03-19,ohall@example.org,(203)-126-1671,6255 Freeman Circles Suite 157,Singletonport,WI,46194,United States,556
3137316,521-14-6647,Lisa,Robles,1978-03-24,sparksamanda@example.com,(655)-994-1877,93827 Jones Fords Suite 695,East Elaine,CA,97411,United States,443
9164301,118-76-9767,Steven,Peters,1994-06-20,kylesullivan@example.net,(487)-192-3499,965 Newman Circle,East Lisashire,MH,99458,United States,377
1003092,776-19-2445,Shawn,Carter,1994-09-25,jamierich@example.com,(838)-827-6388,5190 Abbott Walk Suite 058,North Jacquelinestad,DE,37490,United States,457
1523193,241-56-9670,Phillip,Flores,1985-12-21,ijames@example.org,(647)-435-2223,2386 Larsen Drives,Whitneyberg,DC,02021,United States,498
2203698,664-03-2360,Jennifer,Tucker,1993-04-25,christophermay@example.com,(202)-126-5316,969 Shawn Manors Suite 653,South Cassandra,OK,65795,United States,388
4972005,730-65-4412,Robert,Payne,1983-10-27,goodashley@example.net,(111)-454-8824,97128 Marshall Common Apt. 371,Chloemouth,ND,01914,United States,309
8866313,465-66-7688,Audrey,Rivera,1981-11-27,keith09@example.net,(183)-715-9343,940 Lane Ports Apt. 490,Toddberg,NY,10575,United States,500
5661529,259-17-4604,Joshua,Scott,1949-01-21,reneestevenson@example.net,(591)-927-8290,2437 Lauren Wall Apt. 512,Port Tyler,MT,50723,United States,697
4992095,677-57-2741,Jason,Navarro,1980-11-02,maykarla@example.org,(513)-881-7367,76747 Noah Squares,Wellsberg,NC,57482,United States,309
1199028,296-58-6259,Erika,Nixon,1939-06-16,hardindana@example.com,(942)-538-9535,4414 Murray Spring Apt. 938,Ericaburgh,MD,72277,United States,326
1177469,689-02-1114,Alexander,Davis,1948-01-07,ubell@example.com,(791)-586-4746,00910 Stephanie Route Apt. 119,South Diana,MH,85423,United States,763
4099902,114-90-3019,Jon,Owens,1944-03-06,rlivingston@example.com,(588)-127-6995,2140 Price Circle Suite 427,South Tiffanyborough,RI,51964,United States,505
3993762,661-63-1777,Douglas,Mack,1963-08-07,gainesjennifer@example.org,(755)-990-7193,19470 Hernandez Route,North Elizabethview,FL,92258,United States,665
6533643,401-74-0061,Zachary,Case,2000-08-27,ugraham@example.org,(873)-175-7960,67198 Cook Hollow,Brownland,MN,70575,United States,807
6705306,083-59-4751,Deborah,Thompson,1939-03-25,tguerrero@example.net,(773)-685-5082,57173 Austin Burg Apt. 761,Victormouth,AK,05356,United States,637
6692259,058-44-0702,Richard,Lewis,2005-01-26,ibentley@example.org,(556)-554-2838,02707 John Run,North Gerald,AR,40784,United States,630
2632292,468-79-2797,Mary,Brown,1948-05-06,crawfordlauren@example.org,(413)-659-9930,65651 Marc Underpass,Port Brandon,HI,44476,United States,750
2060687,124-36-2315,Katherine,Jackson,1984-03-22,samuelfrost@example.org,(509)-804-9716,96207 Adam Fall,Lake Deniseport,MT,91399,United States,311
8986164,709-17-3378,Douglas,Nelson,1995-03-06,lallen@example.net,(793)-660-1193,279 Courtney Tunnel,Michaeltown,OH,31386,United States,543
4219595,121-68-1568,Christine,Huffman,2002-12-13,stevensims@example.org,(633)-770-2479,31277 Ernest Cape Apt. 543,Kingmouth,AZ,14187,United States,440
1880075,551-23-2590,Kristen,Washington,1949-09-02,jacobsonjennifer@example.net,(966)-117-8693,3531 Perez Freeway Suite 363,South Brendaton,FM,57630,United States,590
3431711,222-79-7455,Gregory,Brooks,1996-03-04,crystalcantrell@example.org,(204)-997-7726,09042 Melissa Mount Suite 253,Cassandraburgh,OK,72951,United States,477
4853765,089-53-8549,Tracy,Forbes,1998-04-26,uramirez@example.com,(288)-497-8057,56939 Robin Avenue,Bairdton,NJ,96639,United States,640
9459346,035-55-8702,Phillip,Pacheco,1947-03-19,fsimpson@example.net,(144)-796-9405,632 Phillips Rue,North Timothyport,GA,92684,United States,840
8705487,879-74-9563,Andrew,Gibson,1952-09-28,xlopez@example.net,(867)-118-3495,016 Schmidt Hill Suite 498,Port Gail,RI,44501,United States,693
1919587,528-87-5964,Pamela,Rodriguez,1983-08-19,xharvey@example.com,(173)-769-3044,818 Devon Isle,New Daniel,NJ,97150,United States,706
4519758,772-96-3694,Luke,Hurst,2002-05-30,eramirez@example.com,(514)-552-8785,7881 Mckinney Springs Suite 795,East Patriciamouth,CO,11009,United States,365
7554564,184-37-1261,Daniel,Hill,1954-01-04,nhernandez@example.net,(238)-424-7744,6827 Fisher Street,West Jaimetown,VI,30952,United States,705
9717785,661-43-6746,Beth,Rios,1978-04-14,swatkins@example.net,(924)-461-7453,4924 Kristina Forks Suite 540,West Justin,GA,81586,United States,644
3697606,729-69-4674,Ian,Thompson,1954-10-06,johnwilliams@example.com,(599)-553-5807,4523 Elizabeth Key,West Shane,GA,70446,United States,381
6059333,125-04-6629,Sarah,Mack,1996-03-19,eric88@example.com,(103)-462-8929,4929 Morgan Creek Suite 028,West Angelbury,NV,47345,United States,441
2551575,335-08-9964,Danielle,Silva,1964-02-09,james18@example.com,(815)-883-7091,637 Morrison Pass,Lake Michaelberg,VT,56552,United States,304
7201361,396-48-0200,Justin,Bell,1994-07-08,lewispamela@example.net,(584)-984-7403,4266 Mary Rapid Apt. 234,Mcneilhaven,MA,09166,United States,501
7304414,091-01-6709,Danielle,Nelson,1957-09-04,wpage@example.org,(119)-908-1072,64870 Davenport Hollow,Hansenmouth,IN,04018,United States,750
1041048,158-34-4918,Stephanie,Flowers,1998-03-10,valdezpatricia@example.com,(352)-672-8834,3014 Gamble Cliff,Biancashire,NE,34305,United States,316
8986637,711-16-6115,William,Johnston,1969-03-13,bonniethomas@example.com,(419)-879-6986,2045 Fields Knolls,West Kellyland,NY,25904,United States,812
4074382,784-13-9811,Karen,Stephens,1976-11-28,joseph51@example.net,(681)-850-8864,02845 Jenkins Estates Apt. 328,Port Jacob,MH,73725,United States,339
9818990,867-69-9030,Jacqueline,Lang,1990-09-04,hmoon@example.org,(922)-893-1039,5452 Preston Ranch,Geraldport,AK,98078,United States,559
2989725,228-17-2333,Hailey,Parker,1962-06-08,tinacoleman@example.org,(868)-209-9486,76031 Laura Passage,South Davidview,AZ,09184,United States,480
6060776,684-02-1582,Kimberly,Mora,1961-10-30,jackbell@example.org,(904)-582-7488,495 Martin Parkway,New Ashley,CT,76278,United States,506
1234617,542-28-3139,Tamara,Jackson,1934-06-19,glasssamantha@example.net,(230)-952-2039,9271 Mary Light Suite 383,Rodriguezmouth,DE,61567,United States,399
2850798,533-18-8124,Kathryn,Bush,1939-05-27,murphydarrell@example.com,(554)-759-2117,473 Roberts Walk Suite 317,Harryfort,TX,14286,United States,705
7649981,449-67-1393,David,Foster,1947-09-20,calvinhester@example.com,(517)-723-1134,613 Hardy Harbors,Katelynfurt,MI,62868,United States,340
7785437,497-66-4570,Dylan,Gibson,1950-07-04,tracy32@example.org,(405)-842-2138,017 Teresa Light,Ericville,WV,10530,United States,765
9723295,786-64-7636,James,Bates,2000-08-06,amy88@example.org,(406)-410-5251,1675 Ramos Camp,East Angelaport,FM,93045,United States,752
3753883,504-56-2204,Larry,Price,1948-10-05,rkeller@example.net,(103)-678-7557,8280 Baker Ramp Suite 954,Bryanshire,AZ,17304,United States,789
7147341,358-95-9568,Anthony,Vance,1980-04-26,wdavis@example.com,(896)-508-2549,0333 Watkins Spurs Apt. 415,North Amanda,AZ,60913,United States,711
8087921,582-66-6901,Joseph,Dominguez,1936-11-25,nicholas65@example.net,(178)-249-2403,1357 Jackson Hills,Taraborough,NM,83789,United States,704
2263679,861-69-3508,Karl,Williams,1988-08-03,claudiarubio@example.net,(346)-663-9896,541 Simmons Key,Lake Madisonhaven,AS,39810,United States,643
8263032,680-70-5134,James,Morales,2004-01-07,jpowers@example.org,(822)-802-9343,829 Lewis View,Adamsside,AS,81034,United States,405
8276689,580-94-0982,Alexa,Diaz,1953-12-25,edwardjennings@example.com,(787)-814-1491,5136 Colon Rue Apt. 493,Allenberg,ID,04132,United States,722
5120259,817-40-7605,Todd,Esparza,1991-04-24,harrisjoseph@example.org,(365)-139-4850,8207 Brian Corner Suite 941,Mosleyland,MO,95427,United States,795
3358208,242-15-9355,Jessica,Fitzpatrick,2004-11-29,tyler13@example.net,(517)-273-4641,5963 Robinson Coves,East Tara,NV,54027,United States,780
5266545,884-76-0917,Tracy,Brooks,1949-04-01,amy73@example.com,(324)-353-1714,7540 Mckenzie Shore,Lake Samanthabury,KS,72948,United States,763
7454030,317-82-5946,Rebecca,Jennings,2006-09-04,miaprice@example.com,(723)-709-5107,1343 Ruth Roads Suite 604,Port Kimberlyfort,NJ,97093,United States,423
7928341,862-43-6921,Nancy,Wilkins,1955-09-12,william56@example.net,(992)-950-5211,0027 Aaron Flats Suite 591,East Johnberg,PR,78359,United States,800
7883963,812-41-7398,Timothy,Moss,1969-05-09,graceserrano@example.com,(946)-933-7792,65266 Andrew Brooks,North Terri,ID,34813,United States,551
3831255,051-52-7028,Caroline,Hernandez,1983-12-13,staceywilson@example.net,(551)-321-1238,7133 Sophia Via Suite 476,South Melissa,PA,28755,United States,503
5747402,745-87-3103,Robert,Ortiz,1953-09-26,robertsjose@example.net,(847)-715-6087,59710 Anderson Islands Suite 366,Charlesside,AR,07331,United States,405
6584506,241-61-5805,Wendy,Crosby,1940-01-26,kingchristine@example.com,(137)-284-2667,528 Beverly Green Apt. 875,Andersonmouth,VT,70024,United States,625
8263354,146-34-1915,Lawrence,Good,2001-10-25,julie64@example.com,(326)-177-8448,562 Doyle Overpass Apt. 870,East Brian,HI,05201,United States,583
8889444,267-21-7654,Samuel,Carney,2001-03-26,alexandervanessa@example.net,(782)-191-8809,7121 Davis Ways Suite 228,Annashire,IL,76987,United States,407
1069218,539-99-9352,Henry,Knapp,1967-05-18,vrhodes@example.org,(839)-885-6716,165 Mary Drives Apt. 177,Fullerview,PA,86747,United States,498
1097397,338-06-7424,Mark,Dennis,1951-06-23,michellesolis@example.com,(703)-447-4475,18961 Scott Garden Suite 103,South Kimberly,LA,85326,United States,416
3585950,124-39-8043,Laurie,Fitzgerald,1976-01-30,michaeldavis@example.com,(163)-434-7721,7674 Davis Manors,Christinachester,SC,56339,United States,845
2559399,042-66-5600,Teresa,Rhodes,1954-12-24,prose@example.net,(532)-793-8844,7617 Hernandez Crossroad,Mckenziehaven,NE,39230,United States,352
1800747,565-10-0739,William,Dixon,1990-02-01,marshalljennifer@example.com,(786)-438-2157,9180 Joy Mountain Apt. 260,South Nancyport,MD,77467,United States,585
8633602,776-86-7372,Cindy,Baker,1959-05-09,jacobburgess@example.net,(729)-924-9323,168 Adam Crescent Apt. 277,Meltonfort,ME,81568,United States,657
7052024,708-87-6472,Linda,Miller,1952-04-06,leelisa@example.net,(903)-572-4311,37236 Christopher Trail,Hernandezchester,AK,15765,United States,736
3786787,157-95-7296,Tamara,Ruiz,1995-01-20,jameshudson@example.com,(949)-569-5680,0166 Mclaughlin Ranch,Benjaminfurt,NM,67787,United States,756
9185628,238-92-0995,Allison,Henderson,1976-11-10,adamsdeborah@example.com,(967)-146-1251,9576 Evan Stream,South Maurice,IN,67037,United States,671
4685993,602-88-5557,Sandra,Castaneda,1997-08-19,nicolesharp@example.com,(331)-879-8645,572 Justin Summit Apt. 722,East Catherine,CT,55024,United States,315
9283332,311-31-3432,Angela,Kidd,1982-09-15,michael22@example.net,(395)-851-8632,56193 Anna Oval,Victoriastad,WI,06618,United States,635
5487758,155-89-8445,Cassandra,Garcia,1940-09-26,wlloyd@example.org,(401)-615-6933,918 William Expressway,Port Jamiestad,GA,95967,United States,399
5901010,726-57-8289,Tyrone,Harrell,1954-11-16,matthew21@example.org,(973)-256-4640,0375 Wagner Corner Suite 565,East Karen,NC,55776,United States,429
4828258,142-55-6774,Samantha,Villanueva,2004-02-15,sherry72@example.org,(127)-898-3345,55626 Phillip Camp,New Brian,SC,94003,United States,371
9720433,303-54-6587,Nina,Haynes,1975-04-17,regina04@example.net,(949)-666-2627,673 Terry Valleys,Roweport,CO,05346,United States,813
6611860,400-93-2065,Abigail,Fernandez,1962-12-18,huntlarry@example.com,(208)-526-9171,08943 Barber Parkways,Lake Brianstad,KS,82681,United States,738
9514426,363-16-0783,Katherine,Pugh,1994-12-12,ashley07@example.com,(908)-914-1765,998 Michael Haven,Lake Nicholas,WA,32958,United States,717
2765414,336-67-9542,James,Osborne,1995-09-15,thomasronald@example.com,(364)-672-5692,06273 Miller Springs,Chapmanhaven,WI,52245,United States,658
